category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,elasticity,restock_frequency_days,carbon_score,predicted_daily_sales,days_until_restock,days_stock_lasts,risk_score,forecasted_waste_units,forecasted_waste_value,recommended_action,co2_saved_kg,meals_saved,water_saved_liters,energy_saved_kwh,sustainability_score,efficiency_ratio,overstock_score
1,0,45,0,493,493,6.61,6.61,0.7,1,1.1,33.72,1,4.715302320403787,77.4,493,3258.73,0,542.3,1643.33,24650,123.25,100.0,0.166,15.41
1,7,5,0,205,0,3.1,3.1,0.49,1,5.58,40.69,0,4.620299983903084,67.42,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,6,0,483,0,5.26,5.26,0.53,1,5.13,38.59,0,6.478362244402186,65.22,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,6,399,68,235,468,9.06,6.98,1.58,7,4.21,18.43,3,8.464459979210625,80.02,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,26.0
1,0,50,0,140,0,3.04,3.04,0.39,2,6.89,63.5,0,0.4409448818897638,73.66,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,37,0,57,0,8.57,8.57,1.28,1,4.73,30.28,0,0.495376474896036,58.92,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,487,424,278,0,7.97,7.97,1.21,9,7.34,69.81,2,3.2373586578385285,34.53,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,368,169,249,387,7.26,7.26,1.08,7,7.09,27.22,6,3.783982461361299,79.99,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,13.82
1,6,605,177,105,105,9.2,9.2,2.76,9,5.56,67.13,9,1.5492328952047554,60.23,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.62
1,7,14,0,304,0,8.04,8.04,1.3,1,5.15,69.52,0,1.3233602480211806,60.6,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,18,0,62,0,2.3,2.3,0.2,1,4.64,24.17,0,1.3239553123289296,66.56,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,318,0,346,0,4.4,4.4,0.79,9,4.91,15.64,2,20.204603137039644,61.74,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,624,225,399,653,3.67,3.67,0.52,13,4.18,16.31,7,9.31943623403531,77.1,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,43.53
1,7,9,0,251,251,4.4,4.4,0.69,2,2.53,8.24,2,28.39805904123785,83.22,251,1104.4,0,635.03,836.67,12550,62.75,100.0,0.575,31.38
1,0,26,0,418,0,2.12,2.12,0.0,2,5.7,35.8,0,5.78212302825167,72.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,5,0,130,130,9.04,9.04,0.72,2,4.77,50.3,2,1.2326043924533303,77.17,130,1175.2,0,620.1,433.33,6500,32.5,100.0,0.528,2.55
1,7,6,0,201,0,2.89,2.89,0.69,1,2.96,37.42,0,1.3361839242818236,54.94,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,6,311,148,130,411,6.42,6.42,0.97,10,5.62,7.44,7,13.037634308330723,73.74,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,51.38
1,7,10,0,329,0,7.85,7.85,0.85,1,2.7,58.07,0,5.648355462781837,52.3,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,691,207,406,326,8.06,7.25,1.01,12,5.91,73.35,11,2.5630539047158813,78.45,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,4.47
1,2,482,399,487,399,76.15,76.15,19.91,11,5.52,44.88,9,2.985739679386942,58.97,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,9.28
1,0,55,0,454,0,5.09,5.09,0.82,2,4.69,57.25,0,6.74235807860262,60.56,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,6,353,0,472,0,12.66,12.66,3.07,12,6.26,51.83,8,3.665830470531814,65.04,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,2,398,79,407,0,48.25,38.53,11.25,10,0.52,60.47,7,3.108979596574481,34.14,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,13,0,206,0,8.17,8.17,0.62,2,5.75,59.91,0,1.6357870180203855,66.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,540,336,181,181,8.56,8.56,1.42,12,8.23,67.98,12,1.8387760198198149,65.83,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,2.97
1,7,3,0,480,0,3.67,3.67,0.77,2,5.66,56.77,0,7.04597492997373,64.94,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,452,303,274,274,4.17,4.17,0.48,10,6.54,33.13,10,1.9619679415753744,74.55,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,8.56
0,3,318,82,97,0,2.43,2.43,0.26,11,4.41,27.29,1,1.8321728956612533,54.73,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,640,438,171,35,1.25,1.25,0.15,10,1.63,17.21,2,3.776874111437044,40.0,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,2.06
1,3,400,182,188,0,7.72,7.72,0.0,9,3.85,42.29,2,1.3241900871995216,47.2,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,6,0,409,0,2.28,2.28,0.45,2,7.12,76.7,0,3.272490351849388,73.98,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,8,0,487,0,2.78,2.78,0.31,1,1.18,17.9,0,11.396648287568508,51.62,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,560,398,386,1083,8.16,8.16,1.76,13,9.36,8.07,2,38.28996427325524,79.01,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,135.38
1,3,624,417,437,894,4.7,4.7,0.0,8,5.15,41.7,8,5.7553955781530375,73.87,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,21.8
1,0,46,0,238,0,5.28,5.28,0.61,1,9.52,11.54,0,6.499133470357216,81.98,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,6,0,200,0,9.27,9.27,0.96,2,8.93,45.96,0,3.328981789551216,76.12,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,625,449,361,1541,3.96,3.96,0.72,9,5.61,12.06,9,25.87064586602363,66.5,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,140.09
1,7,13,0,376,0,4.9,4.9,0.97,1,5.93,3.08,0,50.97402723669144,64.02,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,7,0,118,0,7.61,7.61,0.95,1,1.23,6.26,0,7.987220155250861,45.42,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,9,0,284,0,7.83,7.83,1.24,1,6.94,23.9,0,7.573221878198949,67.76,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,7,0,357,0,6.06,6.06,0.81,2,3.56,31.08,0,5.534105547690436,56.14,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,13,0,420,0,9.28,9.28,1.62,1,3.28,51.33,0,4.422364930886577,53.12,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,2,496,42,472,0,60.88,60.88,12.35,9,5.59,32.67,2,4.928068840635554,58.97,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,31,0,360,0,4.94,4.94,0.65,1,0.99,65.13,0,3.009366010524652,47.46,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,471,322,272,0,5.12,5.12,0.67,11,6.8,47.49,0,4.316698099696053,43.15,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,52,0,78,0,8.24,8.24,0.93,2,6.73,48.09,0,1.143688912985796,67.62,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,17,0,409,0,1.64,1.64,0.28,2,8.47,44.92,0,7.301870288738287,81.08,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,19,0,54,0,4.42,4.42,0.36,2,7.49,56.98,0,0.4387504422752547,76.36,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,9,0,454,0,3.02,3.02,0.42,1,5.83,19.48,0,7.494866705897213,69.12,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,4,663,516,140,0,19.84,19.84,3.94,13,7.86,42.83,8,0.8872285401689475,40.31,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,14,0,160,0,0.94,0.94,0.14,1,9.23,17.45,0,4.011461142664643,85.52,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,639,88,198,34,6.48,4.78,0.91,12,2.05,66.44,10,1.3997591297805436,46.68,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.52
0,3,706,181,432,493,8.31,7.12,0.94,10,7.25,34.64,7,2.7136259138644867,89.35,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,14.5
1,7,5,0,123,0,1.07,1.07,0.11,1,6.74,23.7,0,5.021096884776671,75.86,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,306,83,215,127,1.36,1.18,0.14,11,7.48,43.95,9,1.865756509136308,84.6,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,2.82
0,3,472,302,149,41,5.99,5.99,0.94,8,3.74,36.86,5,1.2208355739246093,36.62,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,1.11
0,4,439,201,275,137,7.61,7.61,1.29,12,8.5,46.24,9,4.476643436118136,73.95,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,3.04
1,3,303,8,191,89,7.67,4.8,0.82,10,8.04,26.74,7,1.6080777998526476,93.44,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,3.42
1,0,19,0,210,0,8.19,8.19,1.36,2,6.45,42.39,0,1.6041519457206097,65.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,6,0,273,0,7.57,7.57,1.09,1,5.14,28.78,0,6.9145238100129705,60.56,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,6,0,273,0,2.47,2.47,0.13,1,4.57,4.04,0,47.7722776788039,66.98,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,482,125,451,317,10.82,9.3,2.0,7,5.66,53.47,0,7.723957182931389,82.27,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,5.87
1,7,5,0,127,0,6.97,6.97,0.92,2,5.0,77.51,0,1.2256482696649829,60.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,18,0,404,0,7.89,7.89,0.0,2,4.72,7.46,0,53.21715790481589,68.88,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,12,0,170,0,8.97,8.97,1.16,2,2.56,46.36,0,0.8412424393129069,50.24,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,50,0,130,0,8.73,8.73,1.25,1,7.2,39.24,0,2.268093684838941,68.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,8,0,462,0,6.67,6.67,1.53,1,4.47,10.11,0,12.26508449167978,57.88,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,392,303,344,315,4.22,4.22,0.55,11,6.0,29.11,10,3.675712736397217,67.58,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,10.16
0,3,597,365,359,188,2.76,2.76,0.39,10,5.26,57.51,7,3.3733264764739435,62.47,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,3.3
1,3,325,194,92,0,2.0,2.0,0.22,10,4.41,67.99,0,0.8530666542483745,41.56,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,541,0,411,0,8.18,8.18,1.53,12,1.77,64.17,7,1.698613107530832,47.08,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,716,150,128,128,5.85,5.85,0.95,9,3.75,75.36,9,0.4777070025004085,57.5,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,1.73
1,7,10,0,486,0,9.0,9.0,1.53,1,5.41,37.15,0,11.978465187680015,61.64,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,309,37,185,0,17.85,17.85,3.09,8,7.73,25.49,1,4.629266420539623,66.13,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,45,0,119,0,0.73,0.73,0.12,1,1.31,8.8,0,13.068181534936611,54.04,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,20,0,443,0,7.51,7.51,0.55,1,2.16,46.62,0,7.593307767278587,53.14,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,13,0,190,0,6.38,6.38,0.66,2,6.58,21.2,0,2.169811242668179,69.72,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,8,0,174,0,4.78,4.78,0.94,1,3.73,23.26,0,6.362854623545062,55.52,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,19,0,93,0,4.38,4.38,0.0,1,8.15,29.82,0,2.012072455199054,82.6,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
1,6,460,388,55,139,11.59,11.59,2.14,7,2.48,5.97,0,8.207705481079588,46.18,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,27.8
1,2,461,167,84,4,35.97,35.97,10.54,7,5.69,20.43,3,2.4963288907577525,49.47,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.2
1,3,467,132,488,0,7.7,7.7,0.82,11,5.92,65.14,0,6.309487317331984,54.17,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,586,194,94,46,5.01,5.01,0.51,13,2.71,12.16,9,6.003289549015567,65.5,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,3.83
1,7,10,0,424,0,5.69,5.69,1.29,1,5.46,52.67,0,4.271881674996183,61.84,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,53,0,82,0,7.75,7.75,1.28,2,8.0,25.4,0,1.0629921419487922,72.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,42,0,494,0,8.36,8.36,1.09,1,4.52,57.58,0,4.741229442836915,58.08,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,570,193,364,276,2.61,2.61,0.27,13,4.55,44.32,11,6.430505459441212,81.96,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,6.42
1,1,47,0,126,0,9.81,9.81,0.0,2,7.06,38.36,0,2.8415015189177555,78.24,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,337,0,278,0,7.66,7.66,1.19,12,5.71,2.74,7,41.970802773626,62.84,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,612,464,142,316,5.85,5.85,0.74,12,4.49,7.71,5,10.894941580336052,60.23,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,45.14
1,5,12,0,491,0,2.0,2.0,0.21,2,3.08,59.41,0,2.373337828011153,60.22,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,14,0,265,0,9.21,9.21,0.59,2,8.27,47.69,0,4.948626688947464,77.18,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,31,0,149,0,8.65,8.65,0.0,2,5.37,50.93,0,2.493618677380875,71.48,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,14,0,56,0,8.2,8.2,0.93,1,3.1,23.76,0,1.6414141256022778,53.1,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,13,0,443,0,3.03,3.03,0.32,1,3.0,51.17,0,3.908540300112391,58.8,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,2,639,270,408,1594,85.8,85.8,22.89,9,7.42,16.56,7,19.444445071525,82.78,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,99.62
1,0,9,0,230,0,1.66,1.66,0.0,1,2.92,37.17,0,2.1253700266792777,61.68,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,42,0,297,0,9.61,9.61,0.0,2,3.87,17.13,0,7.647402592992158,65.48,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,55,0,158,0,9.01,9.01,0.51,1,9.87,20.66,0,6.147144285478208,84.38,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,25,0,275,0,1.25,1.25,0.19,2,3.62,74.2,0,2.304582305027319,62.58,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,11,0,53,53,2.63,2.63,0.38,2,3.29,49.53,2,0.3634161204042639,65.6,53,139.39,1,174.37,176.67,2650,13.25,100.0,1.251,1.04
0,3,321,266,96,0,7.37,7.37,1.06,13,8.39,29.39,8,2.722014347103971,40.41,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,340,74,438,315,2.76,2.26,0.49,8,4.56,46.1,5,6.854664001288226,84.63,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,6.85
0,3,631,290,52,0,7.94,7.94,1.44,9,3.39,10.3,0,4.466019334774215,35.18,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,3,0,184,0,9.98,9.98,2.24,1,4.96,67.04,0,1.2678997440215265,59.84,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,17,0,159,0,4.59,4.59,0.26,2,9.1,48.98,0,1.4904042605604926,83.8,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,36,0,204,0,4.62,4.62,0.37,2,8.48,61.28,0,2.3498694985067403,80.22,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,27,0,230,0,8.63,8.63,0.91,1,2.69,62.06,0,0.7895584743104486,51.66,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,2,675,519,494,3023,80.87,80.87,31.84,8,4.7,8.5,6,52.11764705882353,58.04,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,335.89
1,5,7,0,495,0,0.9,0.9,0.06,2,5.55,59.75,0,5.640167364016737,71.6,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,3,0,110,0,9.21,9.21,1.21,2,5.8,34.04,0,2.350176200010265,63.2,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,4,336,224,429,1637,19.92,19.92,4.76,7,5.56,26.04,0,11.94316394261547,65.57,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,62.96
1,0,44,0,286,0,3.25,3.25,0.59,1,4.89,36.13,0,3.459728654985085,63.66,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,3,0,265,0,0.84,0.84,0.04,2,3.57,13.23,0,11.942555212915186,63.88,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,31,0,477,0,2.8,2.8,0.0,2,6.39,75.27,0,2.630530208987847,75.56,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,452,0,203,0,8.52,8.52,1.34,11,3.03,22.09,7,2.670891787797838,52.12,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,16,0,77,77,5.94,5.94,1.01,2,4.71,17.82,2,2.076318778543333,88.84,77,457.38,0,362.67,256.67,3850,19.25,100.0,0.793,5.13
1,2,369,263,394,99,61.66,61.66,13.77,7,4.06,59.33,2,5.882352759634087,34.72,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,1.16
1,7,8,0,498,0,6.03,6.03,1.07,1,3.41,50.21,0,4.501095481395658,53.64,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,56,0,254,0,4.59,4.59,0.84,2,2.52,2.12,0,79.71698543532311,51.68,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,19,0,170,170,8.71,8.71,0.6,2,5.06,8.69,2,10.356732375817934,94.24,170,1480.7,0,860.2,566.67,8500,42.5,100.0,0.581,21.25
0,2,519,467,463,370,31.26,31.26,7.58,11,2.36,38.7,8,7.881136795534103,43.45,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,10.28
1,1,26,0,404,0,9.02,9.02,0.62,2,5.58,52.66,0,2.8674515844576223,66.12,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,20,0,185,0,9.0,9.0,0.0,2,6.94,55.35,0,1.029810326492608,77.76,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,26,0,376,0,2.36,2.36,0.26,2,6.32,44.01,1,7.680073003652523,72.68,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,51,0,418,0,6.55,6.55,1.03,1,4.75,70.38,0,5.598181519975345,59.0,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,5,0,101,0,3.38,3.38,0.36,2,6.36,31.24,0,1.0243277923959675,71.84,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,2,546,0,232,0,92.02,92.02,22.46,7,0.64,80.78,0,0.8913097436002053,42.56,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,53,0,136,0,3.2,3.2,0.0,2,4.7,79.78,0,1.2910504083227534,68.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,488,151,59,0,2.49,2.49,0.32,10,1.51,47.25,7,0.3809523809523809,40.46,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,471,181,227,103,3.47,3.47,0.44,8,6.14,62.85,6,1.0342084578850734,66.23,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.91
1,1,3,0,276,0,4.5,4.5,0.38,1,5.65,13.5,0,16.962962962962962,68.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,12,0,293,0,1.17,1.17,0.22,1,4.62,51.64,0,3.718048068731922,66.28,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,15,0,81,0,8.44,8.44,0.95,1,4.55,29.47,0,0.848320345520711,58.7,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,35,0,190,0,1.28,1.28,0.14,2,5.9,27.84,0,2.945402282707158,72.2,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,589,247,432,1924,5.01,5.01,0.0,10,8.75,10.5,7,23.23809523809524,98.23,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,192.4
1,5,13,0,243,0,1.92,1.92,0.13,1,3.83,67.01,0,0.9401581553739068,64.02,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,9,0,190,0,7.41,7.41,0.74,1,6.61,7.46,0,9.249329711416364,69.04,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,58,0,495,0,1.29,1.29,0.16,1,4.15,18.65,0,11.79624689007566,65.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,18,0,173,0,9.1,9.1,0.0,1,2.78,22.26,0,4.716981083574515,61.12,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,714,169,139,0,2.34,2.34,0.39,12,5.73,37.37,4,3.6125235177573294,59.55,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,9,0,205,0,9.47,9.47,1.18,1,5.94,23.31,0,4.461604563824706,63.76,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,597,542,451,0,1.51,1.51,0.3,12,4.38,55.12,0,7.928156902543272,28.21,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,34,0,400,400,6.03,6.03,0.0,2,5.46,46.63,2,4.031739131323998,100.0,400,2412.0,0,2184.0,1333.33,20000,100.0,100.0,0.905,8.7
1,7,3,0,414,0,7.13,7.13,0.96,2,1.77,75.18,0,1.170524070800537,47.48,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,435,137,210,30,3.88,3.88,0.74,10,4.85,45.89,6,1.8740466581788475,53.32,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.65
1,3,404,167,174,609,1.42,1.42,0.22,12,2.26,5.47,4,27.970750615812985,70.31,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,121.8
1,3,568,352,195,57,9.95,9.95,1.97,10,2.62,46.86,7,4.075970924289901,33.13,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,1.24
1,7,13,0,472,472,0.89,0.89,0.14,2,6.33,27.04,2,14.423076434736656,100.0,472,420.08,0,2987.76,1573.33,23600,118.0,100.0,7.112,17.48
1,4,315,0,219,0,10.18,10.18,0.0,7,5.75,25.2,4,4.999999848623129,73.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,52,0,85,0,8.11,8.11,1.49,1,3.94,58.61,0,0.4436103007889739,55.76,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,407,62,439,181,4.47,3.36,0.86,13,2.15,71.57,10,3.241581682118936,58.99,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,2.51
1,3,439,92,121,0,4.28,4.28,0.69,9,9.04,27.36,2,1.644736805414193,70.88,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,20,0,209,0,6.73,6.73,1.08,2,4.15,66.99,0,2.2092850383570983,56.6,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,3,0,442,0,3.96,3.96,0.66,1,7.76,27.81,0,13.807983005187287,74.44,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,529,0,213,0,4.39,4.39,0.63,13,1.12,36.33,11,1.211120225223579,48.18,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,366,16,232,0,2.08,2.08,0.41,9,7.18,47.5,2,2.231578947368421,72.87,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,8,0,218,0,3.86,3.86,0.54,1,2.85,60.83,0,3.353608315951994,56.0,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,52,0,410,0,4.67,4.67,0.72,2,4.27,76.57,0,1.4888337528321276,59.88,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,397,111,325,341,5.33,4.69,0.0,11,4.98,26.56,9,10.88102431517673,88.74,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,13.12
1,6,351,67,267,1250,10.46,8.27,2.52,9,4.5,3.84,9,33.85416742336628,80.36,1183,12374.18,2,5323.5,3943.33,59150,295.75,100.0,0.43,1250.0
1,0,13,0,280,0,1.08,1.08,0.13,2,6.53,40.17,0,2.190689669187767,74.82,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,54,0,203,0,0.59,0.59,0.09,1,3.35,17.17,0,6.755969684598743,62.5,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,6,0,492,0,5.58,5.58,1.08,1,1.91,83.42,0,2.9249581078369484,47.64,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,54,0,280,0,0.66,0.66,0.0,1,6.38,15.15,0,15.11551193175645,75.52,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,9,0,57,0,7.22,7.22,1.11,2,5.07,64.52,0,0.4339739841416901,60.28,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
